person1	 person1  average 	person2	 person  2  average 	 shared  movies 	 number  of  shared  movies 	 collaboration  average 
 Bob  Weinstein 	2.3478260869565206	 Ben  Grant 	3	 ['  The    Sapphires  '] 	1	3.0
 Bob  Weinstein 	2.3478260869565206	 Soon  Kie  Lee 	3	 ['  The    Sapphires  '] 	1	3.0
 Bob  Weinstein 	2.3478260869565206	 John  Sim 	3	 ['  The    Sapphires  '] 	1	3.0
 Bob  Weinstein 	2.3478260869565206	 Gordon  Westman 	3	 ['  The    Sapphires  '] 	1	3.0
 Bob  Weinstein 	2.3478260869565206	 Tristan  Whalley 	3	 ['  The    Sapphires  '] 	1	3.0
 Bob  Weinstein 	2.3478260869565206	 Richelle  Mead 	3	 ['  Vampire    Academy  '] 	1	3.0
 Bob  Weinstein 	2.3478260869565206	 Daniel  Waters 	3	 ['  Vampire    Academy  '] 	1	3.0
 Bob  Weinstein 	2.3478260869565206	 Jillian  Preger  DeFrehn 	3	 ['  Vampire    Academy  '] 	1	3.0
 Bob  Weinstein 	2.3478260869565206	 Cory  Kaplan 	3	 ['  Vampire    Academy  '] 	1	3.0
 Bob  Weinstein 	2.3478260869565206	 Michael  Preger 	3	 ['  Vampire    Academy  '] 	1	3.0
 Bob  Weinstein 	2.3478260869565206	 James  Lyons 	2	 ['  Velvet    Goldmine  '] 	1	2.0
 Bob  Weinstein 	2.3478260869565206	 Brent  Briscoe 	3	 ['  Waking    Up    in    Reno  '] 	1	3.0
 Bob  Weinstein 	2.3478260869565206	 Mark  Fauser 	3	 ['  Waking    Up    in    Reno  '] 	1	3.0
 Bob  Weinstein 	2.3478260869565206	 Jordan  Brady 	3	 ['  Waking    Up    in    Reno  '] 	1	3.0
 Bob  Weinstein 	2.3478260869565206	 Bruce  Heller 	3	 ['  Waking    Up    in    Reno  '] 	1	3.0
 Bob  Weinstein 	2.3478260869565206	 Dwight  Yoakam 	3	 ['  Waking    Up    in    Reno  '] 	1	3.0
 Bob  Weinstein 	2.3478260869565206	 Alexi  Kaye  Campbell 	3	 ['  Woman    in    Gold  '] 	1	3.0
 Bob  Weinstein 	2.3478260869565206	 E.  Randol  Schoenberg 	3	 ['  Woman    in    Gold  '] 	1	3.0
 Bob  Weinstein 	2.3478260869565206	 Maria  Altmann 	3	 ['  Woman    in    Gold  '] 	1	3.0
 Bob  Weinstein 	2.3478260869565206	 Tim  Jackson 	3	 ['  Woman    in    Gold  '] 	1	3.0
 Bob  Weinstein 	2.3478260869565206	 Ed  Rubin 	3	 ['  Woman    in    Gold  '] 	1	3.0
 Bob  Weinstein 	2.3478260869565206	 Ed  Wethered 	3	 ['  Woman    in    Gold  '] 	1	3.0
 Bob  Weinstein 	2.3478260869565206	 Negeen  Yazdi 	3	 ['  Woman    in    Gold  '] 	1	3.0
 Bob  Weinstein 	2.3478260869565206	 Alan  Yentob 	3	 ['  Woman    in    Gold  '] 	1	3.0
 Bob  Weinstein 	2.3478260869565206	 C.D.  Payne 	1	 ['  Youth    in    Revolt  '] 	1	1.0
 Bob  Weinstein 	2.3478260869565206	 Miranda  Freiberg 	1	 ['  Youth    in    Revolt  '] 	1	1.0
 Harvey  Weinstein 	2.347368421052631	 Lila  Yacoub 	2.0	['54']	1	1.0
 Harvey  Weinstein 	2.347368421052631	 Frank  Miller 	1.3636363636363635	 ['  Sin    City  ',  '  Sin    City:    A    Dame    to    Kill    For  '] 	2	2.0
 Harvey  Weinstein 	2.347368421052631	 Matt  Greenberg 	2.5	 ['  Halloween    H20:    20    Years    Later  ',  '1408'] 	2	3.0
 Harvey  Weinstein 	2.347368421052631	 Scott  Alexander 	2.2	 ['  Big    Eyes  ',  '1408'] 	2	3.0
 Harvey  Weinstein 	2.347368421052631	 Larry  Karaszewski 	2.2	 ['  Big    Eyes  ',  '1408'] 	2	3.0
 Harvey  Weinstein 	2.347368421052631	 Stephen  King 	2.125	 ['  The    Mist  ',  '1408'] 	2	3.0
 Harvey  Weinstein 	2.347368421052631	 Mikael  Hafstrom 	2.6666666666666665	['1408']	1	3.0
 Harvey  Weinstein 	2.347368421052631	 Lorenzo  di  Bonaventura 	2.210526315789474	['1408']	1	3.0
 Harvey  Weinstein 	2.347368421052631	 Jake  Myers 	1.875	['1408']	1	3.0
 Harvey  Weinstein 	2.347368421052631	 Richard  Saperstein 	1.8333333333333333	 ['  The    Mist  ',  '1408'] 	2	3.0
 Harvey  Weinstein 	2.347368421052631	 Karen  McCullah 	2.625	 ['  Ella    Enchanted  '] 	1	3.0
 Harvey  Weinstein 	2.347368421052631	 Kirsten  Smith 	2.6666666666666665	 ['  Ella    Enchanted  '] 	1	3.0
 Harvey  Weinstein 	2.347368421052631	 Andrew  Lazar 	1.6666666666666667	 ['  Confessions    of    a    Dangerous    Mind  '] 	1	2.0
 Harvey  Weinstein 	2.347368421052631	 Enfys  Dickinson 	1.8	['Bounce']	1	2.0
 Harvey  Weinstein 	2.347368421052631	 Francois  Ivernel 	2.0	 ['  Mandela:    Long    Walk    to    Freedom  '] 	1	1.0
 Harvey  Weinstein 	2.347368421052631	 Cameron  McCracken 	2.2222222222222223	 ['  Mandela:    Long    Walk    to    Freedom  '] 	1	1.0
 Harvey  Weinstein 	2.347368421052631	 Jennifer  Gibgot 	2.923076923076923	 ["  She's    All    That  "] 	1	3.0
 Harvey  Weinstein 	2.347368421052631	 Lee  R.  Mayes 	2.5	 ['  Scary    Movie    2  ',  '  Scary    Movie  '] 	2	3.0
 Harvey  Weinstein 	2.347368421052631	 Marc  Platt 	2.3125	['Nine']	1	2.0
 Harvey  Weinstein 	2.347368421052631	 Ron  Burkle 	2.2	 ['  August:    Osage    County  '] 	1	3.0
 Harvey  Weinstein 	2.347368421052631	 Adam  Fields 	2.25	 ['  Sin    City:    A    Dame    to    Kill    For  '] 	1	1.0
 Harvey  Weinstein 	2.347368421052631	 Ken  Halsband 	1.8571428571428572	 ['  The    Fighter  '] 	1	2.0
 Harvey  Weinstein 	2.347368421052631	 David  Hoberman 	2.1250000000000004	 ['  The    Fighter  '] 	1	2.0
 Harvey  Weinstein 	2.347368421052631	 Todd  Lieberman 	1.8181818181818181	 ['  The    Fighter  '] 	1	2.0
 Harvey  Weinstein 	2.347368421052631	 Tucker  Tooley 	1.9545454545454546	 ['Nine',  '  The    Fighter  '] 	2	2.0
 Harvey  Weinstein 	2.347368421052631	 Robert  Salerno 	2.4	 ['  Waking    Up    in    Reno  '] 	1	3.0
 Harvey  Weinstein 	2.347368421052631	 Ezra  Swerdlow 	2.3333333333333335	['Southpaw']	1	2.0
 Harvey  Weinstein 	2.347368421052631	 Aline  Brosh  McKenna 	2.625	 ["  I    Don't    Know    How    She    Does    It  "] 	1	3.0
 Harvey  Weinstein 	2.347368421052631	 Celia  D.  Costas 	2.7	 ['  August:    Osage    County  '] 	1	3.0
 Harvey  Weinstein 	2.347368421052631	 Elmore  Leonard 	1.6666666666666667	 ['  Jackie    Brown  ',  'Killshot'] 	2	2.0
 Harvey  Weinstein 	2.347368421052631	 James  Mangold 	2.2	 ['  Kate    &    Leopold  '] 	1	2.0
 Harvey  Weinstein 	2.347368421052631	 Stuart  M.  Besser 	1.7272727272727273	 ['Cursed',  'Scream',  '  Scream    3  '] 	3	3.0
 Harvey  Weinstein 	2.347368421052631	 Cathy  Konrad 	2.5	 ['  Scream    2  ',  '  Beautiful    Girls  ',  '  Scream    3  ',  '  Scream    4  ',  'Scream',  '  Kate    &    Leopold  ',  '  Teaching    Mrs.    Tingle  '] 	7	2.857142857142857
 Harvey  Weinstein 	2.347368421052631	 Jeremy  Kramer 	2.1666666666666665	 ["  She's    All    That  ",  '  Waking    Up    in    Reno  '] 	2	3.0
 Harvey  Weinstein 	2.347368421052631	 Paul  Brett 	2.4285714285714284	 ["  The    King's    Speech  "] 	1	3.0
 Harvey  Weinstein 	2.347368421052631	 Stuart  Ford 	1.8888888888888888	 ['  Vampire    Academy  '] 	1	3.0
 Harvey  Weinstein 	2.347368421052631	 Steve  Golin 	2.2666666666666666	['Bounce']	1	2.0
 Harvey  Weinstein 	2.347368421052631	 Peter  Heslop 	2.4	 ["  The    King's    Speech  ",  '  Woman    in    Gold  '] 	2	3.0
 Harvey  Weinstein 	2.347368421052631	 Tim  Smith 	2.0	 ["  The    King's    Speech  ",  '  Sin    City:    A    Dame    to    Kill    For  '] 	2	2.0
 Harvey  Weinstein 	2.347368421052631	 Hossein  Amini 	2.5	['Killshot']	1	1.0
 Harvey  Weinstein 	2.347368421052631	 Daniel  Lupi 	1.4666666666666666	 ['Impostor',  '  Scream    2  '] 	2	1.5
 Harvey  Weinstein 	2.347368421052631	 Mark  Waters 	2.142857142857143	 ['  Vampire    Academy  '] 	1	3.0
 Harvey  Weinstein 	2.347368421052631	 Scott  Silver 	1.5	 ['  The    Fighter  '] 	1	2.0
 Harvey  Weinstein 	2.347368421052631	 Stuart  Parr 	1.5	['Southpaw']	1	2.0
 Harvey  Weinstein 	2.347368421052631	 Paul  Rosenberg 	2.0	['Southpaw']	1	2.0
 Harvey  Weinstein 	2.347368421052631	 Lawrence  Bender 	1.9090909090909092	 ['  Good    Will    Hunting  ',  '  Kill    Bill:    Vol.    1  ',  '  Inglourious    Basterds  ',  '  Kill    Bill:    Vol.    2  ',  '  Jackie    Brown  ',  'Killshot'] 	6	2.1666666666666665
 Harvey  Weinstein 	2.347368421052631	 Samuel  Hadida 	2.15	 ['  Sin    City:    A    Dame    to    Kill    For  '] 	1	1.0
 Harvey  Weinstein 	2.347368421052631	 Dylan  Sellers 	2.6666666666666665	['Southpaw']	1	2.0
 Harvey  Weinstein 	2.347368421052631	 Mark  Ordesky 	2.272727272727273	 ['  The    Lord    of    the    Rings:    The    Fellowship    of    the    Ring  ',  '  The    Lord    of    the    Rings:    The    Two    Towers  ',  '  The    Lord    of    the    Rings:    The    Return    of    the    King  '] 	3	1.0
 Harvey  Weinstein 	2.347368421052631	 Christine  Vachon 	2.7058823529411766	 ['  Velvet    Goldmine  '] 	1	2.0
 Harvey  Weinstein 	2.347368421052631	 John  Wells 	2.5833333333333335	 ['  August:    Osage    County  '] 	1	3.0
 Harvey  Weinstein 	2.347368421052631	 John  Hart 	3.0	['Proof']	1	3.0
 Harvey  Weinstein 	2.347368421052631	 Michael  Hogan 	2.5	['Proof']	1	3.0
 Harvey  Weinstein 	2.347368421052631	 Robert  Kessel 	2.6	['Proof']	1	3.0
 Harvey  Weinstein 	2.347368421052631	 Jeff  Sharp 	3.0	['Proof']	1	3.0
 Harvey  Weinstein 	2.347368421052631	 Todd  Black 	1.7272727272727273	['Southpaw']	1	2.0
 Harvey  Weinstein 	2.347368421052631	 Alan  C.  Blomquist 	2.625	 ['Bounce',  '  Beautiful    Girls  ',  '  The    Cider    House    Rules  '] 	3	2.3333333333333335
 Harvey  Weinstein 	2.347368421052631	 Sam  Englebardt 	2.2857142857142856	 ['  Sin    City:    A    Dame    to    Kill    For  '] 	1	1.0
 Harvey  Weinstein 	2.347368421052631	 William  D.  Johnson 	2.4	 ['  Sin    City:    A    Dame    to    Kill    For  '] 	1	1.0
 Harvey  Weinstein 	2.347368421052631	 Michael  Lynne 	2.0	 ['  The    Lord    of    the    Rings:    The    Fellowship    of    the    Ring  ',  '  The    Lord    of    the    Rings:    The    Two    Towers  ',  '  The    Lord    of    the    Rings:    The    Return    of    the    King  '] 	3	1.0
 Harvey  Weinstein 	2.347368421052631	 Robert  Shaye 	2.0	 ['  The    Lord    of    the    Rings:    The    Fellowship    of    the    Ring  ',  '  The    Lord    of    the    Rings:    The    Two    Towers  ',  '  The    Lord    of    the    Rings:    The    Return    of    the    King  '] 	3	1.0
 Harvey  Weinstein 	2.347368421052631	 David  Twohy 	1.4615384615384615	 ['Impostor',  'Below'] 	2	0.0
 Harvey  Weinstein 	2.347368421052631	 Philip  K.  Dick 	1.4	['Impostor']	1	0.0
 Harvey  Weinstein 	2.347368421052631	 George  Clooney 	1.2857142857142858	 ['  Confessions    of    a    Dangerous    Mind  ',  '  August:    Osage    County  '] 	2	2.5
 Harvey  Weinstein 	2.347368421052631	 Steven  Soderbergh 	1.9285714285714286	 ['  Confessions    of    a    Dangerous    Mind  '] 	1	2.0
 Harvey  Weinstein 	2.347368421052631	 Guy  East 	2.1538461538461537	 ['  Jane    Eyre  '] 	1	3.0
 Harvey  Weinstein 	2.347368421052631	 Christopher  Goode 	2.0	 ['  Kate    &    Leopold  '] 	1	2.0
 Harvey  Weinstein 	2.347368421052631	 Kerry  Orent 	2.0	 ['Rounders',  '  Kate    &    Leopold  '] 	2	1.5
 Harvey  Weinstein 	2.347368421052631	 Michael  Shamberg 	1.9333333333333333	 ['  Django    Unchained  '] 	1	1.0
 Harvey  Weinstein 	2.347368421052631	 Stacey  Sher 	2.0	 ['  Django    Unchained  '] 	1	1.0
 Harvey  Weinstein 	2.347368421052631	 Elizabeth  Destro 	3.0	 ["  Lee    Daniels'    The    Butler  "] 	1	3.0
 Harvey  Weinstein 	2.347368421052631	 Jordan  Kessler 	3.0	 ["  Lee    Daniels'    The    Butler  "] 	1	3.0
 Harvey  Weinstein 	2.347368421052631	 Kim  Leadford 	3.0	 ["  Lee    Daniels'    The    Butler  "] 	1	3.0
 Harvey  Weinstein 	2.347368421052631	 David  Ranes 	2.6666666666666665	 ["  Lee    Daniels'    The    Butler  ",  'Southpaw'] 	2	2.5
 Harvey  Weinstein 	2.347368421052631	 Michael  Besman 	2.0	['Bounce']	1	2.0
 Harvey  Weinstein 	2.347368421052631	 Michele  Wolkoff 	1.5	 ['  Apollo    18  '] 	1	0.0
 Harvey  Weinstein 	2.347368421052631	 Charlie  Kaufman 	2.75	 ['  Confessions    of    a    Dangerous    Mind  '] 	1	2.0
 Harvey  Weinstein 	2.347368421052631	 William  Horberg 	2.2666666666666666	 ['  Cold    Mountain  '] 	1	3.0
 Harvey  Weinstein 	2.347368421052631	 E.  Bennett  Walsh 	1.5454545454545454	 ['  Kill    Bill:    Vol.    1  ',  '  Kill    Bill:    Vol.    2  '] 	2	3.0
 Harvey  Weinstein 	2.347368421052631	 Paul  Tamasy 	1.6666666666666667	 ['  Air    Bud  ',  '  The    Fighter  '] 	2	1.5
 Harvey  Weinstein 	2.347368421052631	 Aaron  Mendelsohn 	1	 ['  Air    Bud  '] 	1	1.0
 Harvey  Weinstein 	2.347368421052631	 Charles  Martin  Smith 	1.5	 ['  Air    Bud  '] 	1	1.0
 Harvey  Weinstein 	2.347368421052631	 Michael  Strange 	1	 ['  Air    Bud  '] 	1	1.0
 Harvey  Weinstein 	2.347368421052631	 Anne  Vince 	1	 ['  Air    Bud  '] 	1	1.0
 Harvey  Weinstein 	2.347368421052631	 Robert  Vince 	1	 ['  Air    Bud  '] 	1	1.0
 Harvey  Weinstein 	2.347368421052631	 William  Vince 	2.1666666666666665	 ['  Air    Bud  '] 	1	1.0
 Harvey  Weinstein 	2.347368421052631	 Matthias  Deyle 	1.75	 ['  The    Aviator  '] 	1	1.0
 Harvey  Weinstein 	2.347368421052631	 Aslan  Nadery 	1.6666666666666667	 ['  The    Aviator  '] 	1	1.0
 Harvey  Weinstein 	2.347368421052631	 Tabrez  Noorani 	1.8	 ['  Holy    Smoke  '] 	1	3.0
 Harvey  Weinstein 	2.347368421052631	 Volker  Schauz 	1.6666666666666667	 ['  The    Aviator  '] 	1	1.0
 Harvey  Weinstein 	2.347368421052631	 Iain  Smith 	1.875	 ['  Cold    Mountain  '] 	1	3.0
 Harvey  Weinstein 	2.347368421052631	 Miguel  Arteta 	2.0	 ['  Youth    in    Revolt  '] 	1	1.0
 Harvey  Weinstein 	2.347368421052631	 Katterli  Frauenfelder 	2.3333333333333335	 ['  Big    Eyes  '] 	1	3.0
 Harvey  Weinstein 	2.347368421052631	 Adam  F.  Goldberg 	2.0	['Fanboys']	1	0.0
 Harvey  Weinstein 	2.347368421052631	 Ted  Field 	2.1875	 ['  Teaching    Mrs.    Tingle  '] 	1	3.0
 Harvey  Weinstein 	2.347368421052631	 Cassian  Elwes 	2.090909090909091	 ["  Lee    Daniels'    The    Butler  "] 	1	3.0
 Harvey  Weinstein 	2.347368421052631	 Mark  Cooper 	2.6	 ['  My    Week    with    Marilyn  ',  'Proof'] 	2	3.0
 Harvey  Weinstein 	2.347368421052631	 Bruce  Cohen 	2.3333333333333335	 ['  Silver    Linings    Playbook  '] 	1	3.0
 Harvey  Weinstein 	2.347368421052631	 Steve  Tisch 	1.4285714285714286	['Southpaw']	1	2.0
 Harvey  Weinstein 	2.347368421052631	 David  O.  Russell 	2.888888888888889	 ['  The    Fighter  ',  '  Silver    Linings    Playbook  '] 	2	2.5
 Harvey  Weinstein 	2.347368421052631	 Bradley  Cooper 	1.8	 ['  Silver    Linings    Playbook  '] 	1	3.0
 Harvey  Weinstein 	2.347368421052631	 Jonathan  Gordon 	2.5	 ['  Jersey    Girl  ',  '  Good    Will    Hunting  ',  '  Confessions    of    a    Dangerous    Mind  ',  '  Silver    Linings    Playbook  ',  '  Jay    and    Silent    Bob    Strike    Back  ',  '  Waking    Up    in    Reno  '] 	6	2.1666666666666665
 Harvey  Weinstein 	2.347368421052631	 Mark  Kamine 	2.0	 ['  Silver    Linings    Playbook  '] 	1	3.0
 Harvey  Weinstein 	2.347368421052631	 George  Parra 	2.7142857142857144	 ['  Silver    Linings    Playbook  '] 	1	3.0
 Harvey  Weinstein 	2.347368421052631	 Chris  Moore 	2.2	 ['  Good    Will    Hunting  '] 	1	0.0
 Harvey  Weinstein 	2.347368421052631	 Buddy  Patrick 	3.0	 ["  Lee    Daniels'    The    Butler  "] 	1	3.0
 Harvey  Weinstein 	2.347368421052631	 Jamie  Laurenson 	2.5	 ['  My    Week    with    Marilyn  '] 	1	3.0
 Harvey  Weinstein 	2.347368421052631	 James  D.  Stern 	2.272727272727273	['Proof']	1	3.0
 Harvey  Weinstein 	2.347368421052631	 David  M.  Thompson 	2.6363636363636362	 ['  Mandela:    Long    Walk    to    Freedom  ',  '  Woman    in    Gold  '] 	2	2.0
 Harvey  Weinstein 	2.347368421052631	 Lynette  Howell  Taylor 	2.5714285714285716	 ['  Big    Eyes  '] 	1	3.0
 Harvey  Weinstein 	2.347368421052631	 Kenneth  Lonergan 	2.0	 ['  Gangs    of    New    York  '] 	1	1.0
 Harvey  Weinstein 	2.347368421052631	 Chris  Brigham 	1.875	 ['  The    Aviator  '] 	1	1.0
 Harvey  Weinstein 	2.347368421052631	 Tom  Stoppard 	2.5	 ['  Shakespeare    in    Love  '] 	1	3.0
 Harvey  Weinstein 	2.347368421052631	 Alexandra  Ferguson 	2.6666666666666665	['Paddington']	1	3.0
 Harvey  Weinstein 	2.347368421052631	 Paul  Webster 	2.4444444444444446	 ['  Little    Voice  '] 	1	3.0
 Harvey  Weinstein 	2.347368421052631	 Peter  Safran 	3.0	 ['  Scary    Movie  '] 	1	3.0
 Harvey  Weinstein 	2.347368421052631	 Brian  Miller 	0	 ['  Apollo    18  '] 	1	0.0
 Harvey  Weinstein 	2.347368421052631	 Gonzalo  Lopez-Gallego 	0	 ['  Apollo    18  '] 	1	0.0
 Harvey  Weinstein 	2.347368421052631	 Ron  Schmidt 	2.0	 ['  Scream    4  ',  '  Apollo    18  '] 	2	1.5
 Harvey  Weinstein 	2.347368421052631	 Matthew  Stein 	2.25	 ['Halloween',  '  Superhero    Movie  ',  '  Scream    4  ',  '  Apollo    18  '] 	4	2.25
 Harvey  Weinstein 	2.347368421052631	 Shawn  Williamson 	1.6666666666666667	 ['  Apollo    18  '] 	1	0.0
 Harvey  Weinstein 	2.347368421052631	 Cody  Zwieg 	2.0	 ['  Apollo    18  '] 	1	0.0
 Harvey  Weinstein 	2.347368421052631	 Don  Murphy 	2.1818181818181817	 ['  Vampire    Academy  '] 	1	3.0
 Harvey  Weinstein 	2.347368421052631	 Ben  Affleck 	2.0	 ['  Good    Will    Hunting  '] 	1	0.0
 Harvey  Weinstein 	2.347368421052631	 Grant  Heslov 	1.1666666666666667	 ['  August:    Osage    County  '] 	1	3.0
 Harvey  Weinstein 	2.347368421052631	 Graham  King 	1.6842105263157894	 ['  Gangs    of    New    York  ',  '  The    Aviator  '] 	2	1.0
 Harvey  Weinstein 	2.347368421052631	 Henning  Molfenter 	1.7894736842105268	 ['  The    Reader  ',  '  Inglourious    Basterds  '] 	2	2.0
 Harvey  Weinstein 	2.347368421052631	 Hayao  Miyazaki 	3.0	['Mononoke-hime']	1	3.0
 Harvey  Weinstein 	2.347368421052631	 Frank  Marshall 	1.875	 ['  Crossing    Over  '] 	1	3.0
 Harvey  Weinstein 	2.347368421052631	 Toshio  Suzuki 	3.0	['Mononoke-hime']	1	3.0
 Harvey  Weinstein 	2.347368421052631	 Scott  Kroopf 	1.8461538461538463	 ['  Teaching    Mrs.    Tingle  '] 	1	3.0
 Harvey  Weinstein 	2.347368421052631	 Laura  Ziskin 	1.8571428571428572	 ["  Lee    Daniels'    The    Butler  "] 	1	3.0
 Harvey  Weinstein 	2.347368421052631	 John  Carpenter 	2.2222222222222223	['Halloween']	1	3.0
 Harvey  Weinstein 	2.347368421052631	 Olivier  Courson 	2.090909090909091	['Paddington']	1	3.0
 Harvey  Weinstein 	2.347368421052631	 Tracy  Letts 	2.6666666666666665	 ['  August:    Osage    County  '] 	1	3.0
 Harvey  Weinstein 	2.347368421052631	 Patrick  Daly 	3	 ['  August:    Osage    County  '] 	1	3.0
 Harvey  Weinstein 	2.347368421052631	 Jean  Doumanian 	3	 ['  August:    Osage    County  '] 	1	3.0
 Harvey  Weinstein 	2.347368421052631	 Ben  Famiglietti 	3	 ['  August:    Osage    County  '] 	1	3.0
 Harvey  Weinstein 	2.347368421052631	 Jerry  Frankel 	3	 ['  August:    Osage    County  '] 	1	3.0
 Harvey  Weinstein 	2.347368421052631	 Arny  Granat 	3	 ['  August:    Osage    County  '] 	1	3.0
 Harvey  Weinstein 	2.347368421052631	 Claire  Rudnick  Polstein 	2.4285714285714284	 ['  August:    Osage    County  '] 	1	3.0
 Harvey  Weinstein 	2.347368421052631	 Jeffrey  Richards 	3	 ['  August:    Osage    County  '] 	1	3.0
 Harvey  Weinstein 	2.347368421052631	 Steve  Traxler 	3	 ['  August:    Osage    County  '] 	1	3.0
 Harvey  Weinstein 	2.347368421052631	 Gregg  Taylor 	2.0	 ['  Crossing    Over  '] 	1	3.0
 Harvey  Weinstein 	2.347368421052631	 Jill  Sobel  Messick 	2.4	 ["  She's    All    That  "] 	1	3.0
 Harvey  Weinstein 	2.347368421052631	 Louise  Rosner 	2.5	 ["  She's    All    That  "] 	1	3.0
 Harvey  Weinstein 	2.347368421052631	 Kyle  Newman 	1.5	['Fanboys']	1	0.0
 Harvey  Weinstein 	2.347368421052631	 David  Zucker 	1.8571428571428572	 ['  Scary    Movie    3  ',  "  My    Boss's    Daughter  ",  '  Superhero    Movie  '] 	3	3.0
 Harvey  Weinstein 	2.347368421052631	 Gil  Netter 	1.6363636363636365	 ["  My    Boss's    Daughter  "] 	1	3.0
 Harvey  Weinstein 	2.347368421052631	 Mike  Medavoy 	2.2	 ['  Miss    Potter  '] 	1	3.0
 Harvey  Weinstein 	2.347368421052631	 Arnold  Messer 	2.2857142857142856	 ['  Miss    Potter  '] 	1	3.0
 Harvey  Weinstein 	2.347368421052631	 Louis  Phillips 	2.5	 ['  Miss    Potter  '] 	1	3.0
 Harvey  Weinstein 	2.347368421052631	 Todd  Arnow 	1.3333333333333333	 ['  Master    and    Commander:    The    Far    Side    of    the    World  '] 	1	0.0
 Harvey  Weinstein 	2.347368421052631	 Duncan  Henderson 	1.8571428571428572	 ['  Master    and    Commander:    The    Far    Side    of    the    World  '] 	1	0.0
 Harvey  Weinstein 	2.347368421052631	 Scott  Rosenberg 	1.2857142857142858	 ['Impostor',  '  Beautiful    Girls  '] 	2	1.5
 Harvey  Weinstein 	2.347368421052631	 Ted  Demme 	1.5	 ['  Beautiful    Girls  ',  'Rounders'] 	2	2.0
 Harvey  Weinstein 	2.347368421052631	 Cary  Woods 	2.8	 ['  Beautiful    Girls  ',  'Scream'] 	2	3.0
 Harvey  Weinstein 	2.347368421052631	 Jane  Austen 	3.0	['Emma']	1	3.0
 Harvey  Weinstein 	2.347368421052631	 James  Flynn 	2.0	 ['  Ella    Enchanted  '] 	1	3.0
 Harvey  Weinstein 	2.347368421052631	 Morgan  O'Sullivan 	2.5	 ['  Ella    Enchanted  '] 	1	3.0
 Harvey  Weinstein 	2.347368421052631	 Michael  Beugg 	2.4285714285714284	 ['  Crossing    Over  '] 	1	3.0
 Harvey  Weinstein 	2.347368421052631	 Liz  Glotzer 	2.375	 ['  The    Mist  '] 	1	3.0
 Harvey  Weinstein 	2.347368421052631	 Jeff  G.  Waxman 	1.8333333333333333	 ['  The    Fighter  '] 	1	2.0
 Harvey  Weinstein 	2.347368421052631	 Sandy  Stern 	2.6666666666666665	 ['  Velvet    Goldmine  '] 	1	2.0
 Harvey  Weinstein 	2.347368421052631	 Michael  Stipe 	2.6666666666666665	 ['  Velvet    Goldmine  '] 	1	2.0
 Harvey  Weinstein 	2.347368421052631	 Steve  Christian 	2.111111111111111	 ['  Miss    Potter  '] 	1	3.0
 Harvey  Weinstein 	2.347368421052631	 Julie  Goldstein 	2.7777777777777777	 ['  Ella    Enchanted  ',  '  Shakespeare    in    Love  ',  'Chicago',  'Proof',  '  Holy    Smoke  '] 	5	3.0
 Harvey  Weinstein 	2.347368421052631	 Lucas  Sussman 	0	['Below']	1	0.0
 Harvey  Weinstein 	2.347368421052631	 Darren  Aronofsky 	2.1333333333333333	 ['  The    Fighter  ',  'Below'] 	2	1.0
 Harvey  Weinstein 	2.347368421052631	 Sue  Baden-Powell 	1.8	 ['Equilibrium',  'Below'] 	2	0.5
 Harvey  Weinstein 	2.347368421052631	 Mark  Indig 	0	['Below']	1	0.0
 Harvey  Weinstein 	2.347368421052631	 Andrew  Rona 	2.0	 ['  Scream    2  ',  'Equilibrium',  '  Scream    3  ',  'Cursed',  'Below',  'Impostor',  "  My    Boss's    Daughter  ",  'Phantoms',  '  Scary    Movie    3  '] 	9	2.111111111111111
 Harvey  Weinstein 	2.347368421052631	 Eric  Watson 	2.0	['Below']	1	0.0
